Cluster_ID;Codice;Nome;Componente;Descrizione;N_Events;Mean_Duration;N_Tuples;Occurrences
917;94150;_EDCU_LwSpdFlt_;EDCU_T4_1;Incorenza sts velocita' 0 porta 1 T4;78;0.00;2;2
917;94151;_EDCU_LwSpdFlt_;EDCU_T4_2;Incorenza sts velocita' 0 porta 2 T4;78;0.00;2;2
917;95015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo T5;78;0.00;2;2
917;95150;_EDCU_LwSpdFlt_;EDCU_T5_1;Incorenza sts velocita' 0 porta 1 T5;78;0.00;2;2
917;95151;_EDCU_LwSpdFlt_;EDCU_T5_2;Incorenza sts velocita' 0 porta 2 T5;78;0.00;2;2
917;96015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo M6;78;0.00;2;2
917;96150;_EDCU_LwSpdFlt_;EDCU_M6_1;Incorenza sts velocita' 0 porta 1 M6;78;0.00;2;2
917;96151;_EDCU_LwSpdFlt_;EDCU_M6_2;Incorenza sts velocita' 0 porta 2 M6;78;0.00;2;2
917;96152;_EDCU_LwSpdFlt_;EDCU_M6_3;Incorenza sts velocita' 0 porta 3 M6;78;0.00;2;2
917;96153;_EDCU_LwSpdFlt_;EDCU_M6_4;Incorenza sts velocita' 0 porta 4 M6;78;0.00;2;2
917;97015;_10K19Flt0_;PORTE_EST;Indebita eccitazione 10K19 veicolo T7;78;0.00;2;2
917;97150;_EDCU_LwSpdFlt_;EDCU_T7_1;Incorenza sts velocita' 0 porta 1 T7;78;0.00;2;2
917;97151;_EDCU_LwSpdFlt_;EDCU_T7_2;Incorenza sts velocita' 0 porta 2 T7;78;0.00;2;2
917;97152;_EDCU_LwSpdFlt_;EDCU_T7_3;Incorenza sts velocita' 0 porta 3 T7;78;0.00;2;2
917;97153;_EDCU_LwSpdFlt_;EDCU_T7_4;Incorenza sts velocita' 0 porta 4 T7;78;0.00;2;2
917;98150;_EDCU_LwSpdFlt_;EDCU_M8_1;Incorenza sts velocita' 0 porta 1 M8;78;0.00;2;2
917;98151;_EDCU_LwSpdFlt_;EDCU_M8_2;Incorenza sts velocita' 0 porta 2 M8;78;0.00;2;2
917;132017;_StToiletSys_;TOIL_T2;Toilette fuori servizio veicolo T2;78;0.00;2;2
917;137017;_StToiletSys_;TOIL_T7;Toilette fuori servizio veicolo T7;78;0.00;2;2
917;150001;_SMCPowerOn_;SMC;Avvio diagnostica SMC;78;0.00;2;2
917;150008;_Sleeping_;VEHICLE;Stato SLEEPING attivo;78;0.00;2;2
917;150011;_PantoLowSts_;VEHICLE;Nessun pantografo alto;78;0.00;2;2
917;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;78;0.00;2;2
917;150025;_9S13_;VEHICLE;Pressione CP sotto 7.5 bar in M1 (press. 9S13);78;0.00;2;2
917;150026;_9S14_;VEHICLE;Pressione CP sotto 8.5 bar in M8 (press. 9S14);78;0.00;2;2
917;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;78;0.00;2;2
917;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;78;0.00;2;2
917;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;78;0.00;2;2
917;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;78;0.00;2;2
917;ILCK_IP_T2_47;ILCK_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;78;0.00;2;2
917;ILCK_IP_T7_47;ILCK_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;78;0.00;2;2
917;ILCK_IRIP_36;ILCK_IRIP_T2_36;MCB;Cod 36. Banco non abilitato;78;0.00;2;2
917;ILCK_IR_T2_41;ILCK_IR_T2_41;T2_1Q2_IR;Cod 41. Line Voltage Type non 3KV;78;0.00;2;2
917;ILCK_IR_T7_41;ILCK_IR_T7_41;T2_1Q2_IR;Cod 41. Line Voltage Type non 3KV;78;0.00;2;2
917;ILCK_PROP_01;ILCK_PROP_01;VEHICLE;Cod. 01 Max fren. di servizio richiesta da segnalamento;78;0.00;2;2
917;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;78;0.00;2;2
917;ILCK_PROP_08;ILCK_PROP_08;VEHICLE;Cod. 08 Loop porte aperto;78;0.00;2;2
917;ILCK_PROP_15;ILCK_PROP_15;MDS;Cod. 15 Nessun banco abilitato;78;0.00;2;2
917;ILCK_Panto_04;ILCK_Panto_04;AT;Cod 04. Banco non abilitato;78;0.00;2;2
917;42025;_IRV1AuxResOutRngFlt_;BCU_T2;Pressione serbatoio ausiliario fuori limite (carrello 1);78;0.00;2;1
917;42031;_IRV2AuxResOutRngFlt_;BCU_T2;Pressione serbatoio ausiliario fuori limite (carrello 2);78;0.00;2;1
917;45025;_IRV1AuxResOutRngFlt_;BCU_T5;Pressione serbatoio ausiliario fuori limite (carrello 1);78;0.00;2;1
917;45031;_IRV2AuxResOutRngFlt_;BCU_T5;Pressione serbatoio ausiliario fuori limite (carrello 2);78;0.00;2;1
917;48025;_IRV1AuxResOutRngFlt_;BCU_M8;Pressione serbatoio ausiliario fuori limite (carrello 1);78;0.00;2;1
917;48031;_IRV2AuxResOutRngFlt_;BCU_M8;Pressione serbatoio ausiliario fuori limite (carrello 2);78;0.00;2;1
918;10085;PntLow3;AT;Abbassamento pantogr. comandato da ERTMS;45;11.74;2;2
918;21376;NO_LINE_VOLTAGE;CONV_TRAZ_M1;Nessuna tensione di linea;45;11.74;2;2
918;21476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M1;Apertura forz. contatt. Convert. Princip. DC;45;11.74;2;2
918;23376;NO_LINE_VOLTAGE;CONV_TRAZ_M3;Nessuna tensione di linea;45;11.74;2;2
918;23476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M3;Apertura forz. contatt. Convert. Princip. DC;45;11.74;2;2
918;26376;NO_LINE_VOLTAGE;CONV_TRAZ_M6;Nessuna tensione di linea;45;11.74;2;2
918;26476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M6;Apertura forz. contatt. Convert. Princip. DC;45;11.74;2;2
918;28376;NO_LINE_VOLTAGE;CONV_TRAZ_M8;Nessuna tensione di linea;45;11.74;2;2
918;28476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M8;Apertura forz. contatt. Convert. Princip. DC;45;11.74;2;2
918;93189;_PneuFlt_;M3_Gradino_Porta4;Avaria unita' pneum. gradino porta 4 M3;45;11.74;2;2
918;150005;_LineVoltType_;VEHICLE;Selezionata tensione 25 kV;45;11.74;2;2
918;150010;_Poc_;VEHICLE;Ingresso in POC;45;11.74;2;2
918;150011;_PantoLowSts_;VEHICLE;Nessun pantografo alto;45;11.74;2;2
918;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;45;11.74;2;2
918;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;45;11.74;2;2
918;ILCK_IP_T2_51;ILCK_IP_T2_51;T2_1Q4_IP;Cod 51. 1Q7 non nello stato di aperto;45;11.74;2;2
918;ILCK_IP_T2_55;ILCK_IP_T2_55;T2_1Q4_IP;Cod 55. Sezionatore 1Q7  non aperto in AC;45;11.74;2;2
918;ILCK_IP_T7_51;ILCK_IP_T7_51;T7_1Q4_IP;Cod 51. 1Q7 non nello stato di aperto;45;11.74;2;2
918;ILCK_IP_T7_55;ILCK_IP_T7_55;T7_1Q4_IP;Cod 55. Sezionatore 1Q7  non aperto in AC;45;11.74;2;2
918;ILCK_IRIP_T2_56;ILCK_IRIP_T2_56;T2_MCB;Cod 56. Apertura da TCU1  locale (M1);45;11.74;2;2
918;ILCK_IRIP_T2_57;ILCK_IRIP_T2_57;T2_MCB;Cod 57. Apertura da TCU2  locale (M3);45;11.74;2;2
918;ILCK_IRIP_T7_09;ILCK_IRIP_T7_09;T2_1Q2_IR;Cod 09. Apertura Interruttore principale da ETCS;45;11.74;2;2
918;ILCK_IRIP_T7_39;ILCK_IRIP_T7_39;T7_MCB;Cod 39. Master Controller non in IDLE;45;11.74;2;2
918;ILCK_IRIP_T7_56;ILCK_IRIP_T7_56;T7_MCB;Cod 56. Apertura da TCU1  locale (M8);45;11.74;2;2
918;ILCK_IRIP_T7_57;ILCK_IRIP_T7_57;T7_MCB;Cod 57. Apertura da TCU2  locale (M6);45;11.74;2;2
918;ILCK_IRIP_T7_58;ILCK_IRIP_T7_58;T7_MCB;Cod 58. Apertura da TCU1 remota (M1);45;11.74;2;2
918;ILCK_IRIP_T7_59;ILCK_IRIP_T7_59;T7_MCB;Cod 59. Apertura da TCU2 remota (M3);45;11.74;2;2
918;ILCK_IR_T2_01;ILCK_IR_T2_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;45;11.74;2;2
918;ILCK_IR_T2_41;ILCK_IR_T2_41;T2_1Q2_IR;Cod 41. Line Voltage Type non 3KV;45;11.74;2;2
918;ILCK_IR_T7_01;ILCK_IR_T7_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;45;11.74;2;2
918;ILCK_IR_T7_41;ILCK_IR_T7_41;T2_1Q2_IR;Cod 41. Line Voltage Type non 3KV;45;11.74;2;2
918;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;45;11.74;2;2
918;ILCK_Panto_T2_07;ILCK_Panto_T2_07;T2_PANTO;Cod 07. Comando abbassamento panto richiesto da remoto;45;11.74;2;2
918;ILCK_Panto_T7_12;ILCK_Panto_T7_12;T7_PANTO;Cod 12. Abbassamento Panto richiesto dal segnalamento;45;11.74;2;2
918;23219;_MCQ1SwitchSts_;TCU_M3;Guasto interruttore di isolamento 25 kV (stato);45;11.74;2;1
918;26219;_MCQ1SwitchSts_;TCU_M6;Guasto interruttore di isolamento 25 kV (stato);45;11.74;2;1
918;28219;_MCQ1SwitchSts_;TCU_M8;Guasto interruttore di isolamento 25 kV (stato);45;11.74;2;1
918;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;45;11.74;2;1
918;EVT_Panto_T2_07;EVT_Panto_T2_07;T2_PANTO;Cod 07. Comando abbassamento panto richiesto da remoto;45;11.74;2;1
918;EVT_Panto_T7_12;EVT_Panto_T7_12;T7_PANTO;Cod 12. Abbassamento Panto richiesto dal segnalamento;45;11.74;2;1
918;ILCK_IRIP_T2_13;ILCK_IRIP_T2_13;T2_MCB;Cod 13. Apertura IR/IP da TRAIN LINE;45;11.74;2;1
918;ILCK_IR_T2_40;ILCK_IR_T2_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;45;11.74;2;1
918;ILCK_IR_T7_42;ILCK_IR_T7_42;T2_1Q2_IR;Cod 42. Pantografo DC non alto;45;11.74;2;1
918;ILCK_PROP_13M8;ILCK_PROP_13_M8;MDS;Cod. 13 Leva MC 6S01 non in trazione;45;11.74;2;1
918;ILCK_PROP_21M8;ILCK_PROP_21M8;MDS;Cod. 21 AT non presente;45;11.74;2;1
919;11050;_HVACcabNotOK_;HVAC_CAB_M1;Perdita di comunicazione con HVAC cabina M1;65;1.20;2;2
919;11051;_HVACpxNotOK_;HVAC_M1;Perdita di comunicazione con HVAC M1;65;1.20;2;2
919;12051;_HVACpxNotOK_;HVAC_T2;Perdita di comunicazione con HVAC T2;65;1.20;2;2
919;13051;_HVACpxNotOK_;HVAC_M3;Perdita di comunicazione con HVAC M3;65;1.20;2;2
919;14051;_HVACpxNotOK_;HVAC_T4;Perdita di comunicazione con HVAC T4;65;1.20;2;2
919;15051;_HVACpxNotOK_;HVAC_T5;Perdita di comunicazione con HVAC T5;65;1.20;2;2
919;16051;_HVACpxNotOK_;HVAC_M6;Perdita di comunicazione con HVAC M6;65;1.20;2;2
919;17051;_HVACpxNotOK_;HVAC_T7;Perdita di comunicazione con HVAC T7;65;1.20;2;2
919;18050;_HVACcabNotOK_;HVAC_CAB_M8;Perdita di comunicazione con HVAC cabina M1;65;1.20;2;2
919;18051;_HVACpxNotOK_;HVAC_M8;Perdita di comunicazione con HVAC M8;65;1.20;2;2
919;27872;_2F47_;T7_2F47;Intervento 2F47 (Toilette) in T7;65;1.20;2;2
919;41001;_BCUPwrOn_;BCU_M1;Avvio centralina BCU M1;65;1.20;2;2
919;41025;_IRV1AuxResOutRngFlt_;BCU_M1;Pressione serbatoio ausiliario fuori limite (carrello 1);65;1.20;2;2
919;41031;_IRV2AuxResOutRngFlt_;BCU_M1;Pressione serbatoio ausiliario fuori limite (carrello 2);65;1.20;2;2
919;41069;_EpEscFlt_;BCU_M1;Assistenza EP fuori servizio;65;1.20;2;2
919;41257;_9S06On_;M1_9S06;Dispositivo 9S06 attivo (assistenza EP isolata);65;1.20;2;2
919;42001;_BCUPwrOn_;BCU_T2;Avvio centralina BCU T2;65;1.20;2;2
919;42025;_IRV1AuxResOutRngFlt_;BCU_T2;Pressione serbatoio ausiliario fuori limite (carrello 1);65;1.20;2;2
919;42031;_IRV2AuxResOutRngFlt_;BCU_T2;Pressione serbatoio ausiliario fuori limite (carrello 2);65;1.20;2;2
919;43001;_BCUPwrOn_;BCU_M3;Avvio centralina BCU M3;65;1.20;2;2
919;43025;_IRV1AuxResOutRngFlt_;BCU_M3;Pressione serbatoio ausiliario fuori limite (carrello 1);65;1.20;2;2
919;43031;_IRV2AuxResOutRngFlt_;BCU_M3;Pressione serbatoio ausiliario fuori limite (carrello 2);65;1.20;2;2
919;44001;_BCUPwrOn_;BCU_T4;Avvio centralina BCU T4;65;1.20;2;2
919;45001;_BCUPwrOn_;BCU_T5;Avvio centralina BCU T5;65;1.20;2;2
919;45025;_IRV1AuxResOutRngFlt_;BCU_T5;Pressione serbatoio ausiliario fuori limite (carrello 1);65;1.20;2;2
919;45031;_IRV2AuxResOutRngFlt_;BCU_T5;Pressione serbatoio ausiliario fuori limite (carrello 2);65;1.20;2;2
919;46001;_BCUPwrOn_;BCU_M6;Avvio centralina BCU M6;65;1.20;2;2
919;47001;_BCUPwrOn_;BCU_T7;Avvio centralina BCU T7;65;1.20;2;2
919;47025;_IRV1AuxResOutRngFlt_;BCU_T7;Pressione serbatoio ausiliario fuori limite (carrello 1);65;1.20;2;2
919;47031;_IRV2AuxResOutRngFlt_;BCU_T7;Pressione serbatoio ausiliario fuori limite (carrello 2);65;1.20;2;2
919;48001;_BCUPwrOn_;BCU_M8;Avvio centralina BCU M8;65;1.20;2;2
919;48025;_IRV1AuxResOutRngFlt_;BCU_M8;Pressione serbatoio ausiliario fuori limite (carrello 1);65;1.20;2;2
919;48031;_IRV2AuxResOutRngFlt_;BCU_M8;Pressione serbatoio ausiliario fuori limite (carrello 2);65;1.20;2;2
919;103003;_IDoorEmrgCmd_;M3_Porta_comparto_1;Porta interna 1 isolata;65;1.20;2;2
919;103019;_IDoorUnblock_;M3_Porta_comparto_2;Guasto microswitch porta interna 2;65;1.20;2;2
919;103021;_IDoorDCSFlt_;M3_Porta_comparto_2;Guasto microswitch porta interna 2;65;1.20;2;2
919;132017;_StToiletSys_;TOIL_T2;Toilette fuori servizio veicolo T2;65;1.20;2;2
919;137017;_StToiletSys_;TOIL_T7;Toilette fuori servizio veicolo T7;65;1.20;2;2
919;150001;_SMCPowerOn_;SMC;Avvio diagnostica SMC;65;1.20;2;2
919;150004;_LineVoltType_;VEHICLE;Selezionata tensione 3 kV;65;1.20;2;2
919;150006;_Running_;VEHICLE;Stato RUNNING attivo;65;1.20;2;2
919;150025;_9S13_;VEHICLE;Pressione CP sotto 7.5 bar in M1 (press. 9S13);65;1.20;2;2
919;150026;_9S14_;VEHICLE;Pressione CP sotto 8.5 bar in M8 (press. 9S14);65;1.20;2;2
919;151002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M1;65;1.20;2;2
919;151003;_CabOccupied_;M1_4K14;Banco Abilitato M1;65;1.20;2;2
919;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;65;1.20;2;2
919;157019;_1Q21_;T7_1Q2_IR;IR chiuso in cassa T7;65;1.20;2;2
919;158014;_DCPantoSts_;VEHICLE;Pantografo DC alto in T7;65;1.20;2;2
919;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;65;1.20;2;2
919;ILCK_IP_T2_47;ILCK_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;65;1.20;2;2
919;ILCK_IP_T7_47;ILCK_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;65;1.20;2;2
919;ILCK_PROP_01;ILCK_PROP_01;VEHICLE;Cod. 01 Max fren. di servizio richiesta da segnalamento;65;1.20;2;2
919;ILCK_PROP_02;ILCK_PROP_02;VEHICLE;Cod. 02 Taglio trazione comandato da RCEC;65;1.20;2;2
919;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;65;1.20;2;2
919;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;65;1.20;2;2
919;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;65;1.20;2;2
919;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;65;1.20;2;2
919;ILCK_PROP_17M1;ILCK_PROP_17M1;MDS;Cod. 17 Filo treno Taglio Trazione non alimentato;65;1.20;2;2
919;ILCK_PROP_20M1;ILCK_PROP_20M1;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);65;1.20;2;2
919;23062;DIO_DI_FL1;CONV_TRAZ_M3;H2O: FL1 - flusso circ. trattamento basso;65;1.20;2;1
919;23206;_H2OWarn_;TCU_M3;Guasto centralina idraulica TACU M3;65;1.20;2;1
919;41098;_D_SUSP_LOW1_;BCU_M1;Press. Sospens. fuori range (carrello 1) DOWN;65;1.20;2;1
919;44031;_IRV2AuxResOutRngFlt_;BCU_T4;Pressione serbatoio ausiliario fuori limite (carrello 2);65;1.20;2;1
919;103044;_IDoorUnblock_;M3_Porta_intermedia;Guasto microswitch porta intermedia;65;1.20;2;1
919;103046;_IDoorDCSFlt_;M3_Porta_intermedia;Guasto microswitch porta intermedia;65;1.20;2;1
920;11050;_HVACcabNotOK_;HVAC_CAB_M1;Perdita di comunicazione con HVAC cabina M1;62;3.60;2;2
920;11051;_HVACpxNotOK_;HVAC_M1;Perdita di comunicazione con HVAC M1;62;3.60;2;2
920;12051;_HVACpxNotOK_;HVAC_T2;Perdita di comunicazione con HVAC T2;62;3.60;2;2
920;13051;_HVACpxNotOK_;HVAC_M3;Perdita di comunicazione con HVAC M3;62;3.60;2;2
920;14051;_HVACpxNotOK_;HVAC_T4;Perdita di comunicazione con HVAC T4;62;3.60;2;2
920;15051;_HVACpxNotOK_;HVAC_T5;Perdita di comunicazione con HVAC T5;62;3.60;2;2
920;16051;_HVACpxNotOK_;HVAC_M6;Perdita di comunicazione con HVAC M6;62;3.60;2;2
920;17051;_HVACpxNotOK_;HVAC_T7;Perdita di comunicazione con HVAC T7;62;3.60;2;2
920;18050;_HVACcabNotOK_;HVAC_CAB_M8;Perdita di comunicazione con HVAC cabina M1;62;3.60;2;2
920;18051;_HVACpxNotOK_;HVAC_M8;Perdita di comunicazione con HVAC M8;62;3.60;2;2
920;27872;_2F47_;T7_2F47;Intervento 2F47 (Toilette) in T7;62;3.60;2;2
920;41001;_BCUPwrOn_;BCU_M1;Avvio centralina BCU M1;62;3.60;2;2
920;41257;_9S06On_;M1_9S06;Dispositivo 9S06 attivo (assistenza EP isolata);62;3.60;2;2
920;42001;_BCUPwrOn_;BCU_T2;Avvio centralina BCU T2;62;3.60;2;2
920;43001;_BCUPwrOn_;BCU_M3;Avvio centralina BCU M3;62;3.60;2;2
920;44001;_BCUPwrOn_;BCU_T4;Avvio centralina BCU T4;62;3.60;2;2
920;45001;_BCUPwrOn_;BCU_T5;Avvio centralina BCU T5;62;3.60;2;2
920;46001;_BCUPwrOn_;BCU_M6;Avvio centralina BCU M6;62;3.60;2;2
920;47001;_BCUPwrOn_;BCU_T7;Avvio centralina BCU T7;62;3.60;2;2
920;48001;_BCUPwrOn_;BCU_M8;Avvio centralina BCU M8;62;3.60;2;2
920;48257;_9S06On_;M8_9S06;Dispositivo 9S06 attivo (assistenza EP isolata);62;3.60;2;2
920;132017;_StToiletSys_;TOIL_T2;Toilette fuori servizio veicolo T2;62;3.60;2;2
920;137017;_StToiletSys_;TOIL_T7;Toilette fuori servizio veicolo T7;62;3.60;2;2
920;150001;_SMCPowerOn_;SMC;Avvio diagnostica SMC;62;3.60;2;2
920;150004;_LineVoltType_;VEHICLE;Selezionata tensione 3 kV;62;3.60;2;2
920;150006;_Running_;VEHICLE;Stato RUNNING attivo;62;3.60;2;2
920;150025;_9S13_;VEHICLE;Pressione CP sotto 7.5 bar in M1 (press. 9S13);62;3.60;2;2
920;150026;_9S14_;VEHICLE;Pressione CP sotto 8.5 bar in M8 (press. 9S14);62;3.60;2;2
920;151002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M1;62;3.60;2;2
920;151003;_CabOccupied_;M1_4K14;Banco Abilitato M1;62;3.60;2;2
920;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;62;3.60;2;2
920;157019;_1Q21_;T7_1Q2_IR;IR chiuso in cassa T7;62;3.60;2;2
920;158014;_DCPantoSts_;VEHICLE;Pantografo DC alto in T7;62;3.60;2;2
920;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;62;3.60;2;2
920;ILCK_IP_T2_47;ILCK_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;62;3.60;2;2
920;ILCK_IP_T7_47;ILCK_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;62;3.60;2;2
920;ILCK_PROP_01;ILCK_PROP_01;VEHICLE;Cod. 01 Max fren. di servizio richiesta da segnalamento;62;3.60;2;2
920;ILCK_PROP_02;ILCK_PROP_02;VEHICLE;Cod. 02 Taglio trazione comandato da RCEC;62;3.60;2;2
920;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;62;3.60;2;2
920;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;62;3.60;2;2
920;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;62;3.60;2;2
920;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;62;3.60;2;2
920;ILCK_PROP_17M1;ILCK_PROP_17M1;MDS;Cod. 17 Filo treno Taglio Trazione non alimentato;62;3.60;2;2
920;ILCK_PROP_20M1;ILCK_PROP_20M1;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);62;3.60;2;2
920;16216;CCU_Q1_00;Q1_M6;Incongruenza contatti 1Q1 in M6 (00);62;3.60;2;1
920;23062;DIO_DI_FL1;CONV_TRAZ_M3;H2O: FL1 - flusso circ. trattamento basso;62;3.60;2;1
920;23206;_H2OWarn_;TCU_M3;Guasto centralina idraulica TACU M3;62;3.60;2;1
920;41069;_EpEscFlt_;BCU_M1;Assistenza EP fuori servizio;62;3.60;2;1
920;81173;_CabFiltrfrshairsat_;HVAC_CAB_M1;Filtro aria fresca sporco;62;3.60;2;1
920;82018;_CrctBrkQ51_;HVAC_T2;Interruttore Q51 aperto;62;3.60;2;1
920;82079;_SnsrHighprssrB46_;HVAC_T2;Guasto sensore di pressione B46;62;3.60;2;1
920;88173;_CabFiltrfrshairsat_;HVAC_CAB_M8;Filtro aria fresca sporco;62;3.60;2;1
920;101019;_IDoorUnblock_;M1_Porta_comparto_2;Guasto microswitch porta interna 2;62;3.60;2;1
920;101021;_IDoorDCSFlt_;M1_Porta_comparto_2;Guasto microswitch porta interna 2;62;3.60;2;1
920;103034;_IDoorEmrgCmd_;M3_Porta_gangway_2;Porta Gangway 2 isolata;62;3.60;2;1
920;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;62;3.60;2;1
920;150017;_CmdCloseIR_;VEHICLE;Comando chiusura IR/IP da banco;62;3.60;2;1
920;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;62;3.60;2;1
920;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;62;3.60;2;1
920;EVT_IP_T2_47;EVT_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;62;3.60;2;1
920;EVT_IP_T7_47;EVT_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;62;3.60;2;1
920;ILCK_PROP_21M1;ILCK_PROP_21M1;MDS;Cod. 21 AT non presente;62;3.60;2;1
