event_id,train_id,event_timestamp,event_code,event_name,component,event_description,cluster_id
3506,T456,2024-07-09 12:05:43.372257,ILCK_PantoDC_T7_22,ILCK_PantoDC_T7_22,T7_Panto3kV,Cod 22. Guasto centralina EPCU di controllo Pantografo,831
3507,T456,2024-07-09 12:05:43.761348,21376,NO_LINE_VOLTAGE,CONV_TRAZ_M1,Nessuna tensione di linea,831
3697,T456,2024-07-09 12:12:19.491972,ILCK_IP_T2_47,ILCK_IP_T2_47,T2_1Q4_IP,Cod 47. Line Voltage Type non 25KV,913
3698,T456,2024-07-09 12:12:19.891584,ILCK_IP_T7_47,ILCK_IP_T7_47,T7_1Q4_IP,Cod 47. Line Voltage Type non 25KV,913
3699,T456,2024-07-09 12:12:20.290683,ILCK_IP_T7_50,ILCK_IP_T7_50,T7_1Q4_IP,Cod 50. Assenza tensione 25KV,913
3700,T456,2024-07-09 12:12:20.691892,ILCK_IRIP_T2_03,ILCK_IRIP_T2_03,T2_MCB,Cod 03. Apertura Interruttore principale richiesto da TCU1 M1,913
3701,T456,2024-07-09 12:12:21.090461,ILCK_IRIP_T2_09,ILCK_IRIP_T2_09,T2_1Q2_IR,Cod 09. Apertura Interruttore principale da ETCS,913
3936,T456,2024-07-09 12:31:22.359517,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,221
4153,T456,2024-07-09 12:59:31.936406,ILCK_Panto_T7_45,ILCK_Panto_T7_45,T7_PANTO,Cod 45. Mancata comunic. WTB con semitreno remoto,830
4284,T456,2024-07-09 13:06:22.38344,EVT_IP_T2_47,EVT_IP_T2_47,T2_1Q4_IP,Cod 47. Line Voltage Type non 25KV,471
4285,T456,2024-07-09 13:06:22.783001,EVT_IP_T7_47,EVT_IP_T7_47,T7_1Q4_IP,Cod 47. Line Voltage Type non 25KV,471
4445,T456,2024-07-09 13:14:25.925157,18202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M8,458
4620,T456,2024-07-09 13:29:37.60546,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,192
4622,T456,2024-07-09 13:29:40.448039,ILCK_PROP_13M1,ILCK_PROP_13_M1,MDS,Cod. 13 Leva MC 6S01 non in trazione,192
1215,T456,2024-07-09 09:05:40.88439,ILCK_IR_T2_01,ILCK_IR_T2_01,T2_1Q2_IR,Cod 01. Mancanza tensione di linea su treno locale,859
1216,T456,2024-07-09 09:05:41.057793,ILCK_IR_T2_40,ILCK_IR_T2_40,T2_1Q2_IR,Cod 40. Contattore 1Q1 non nello stato DC,859
1217,T456,2024-07-09 09:05:41.23219,ILCK_IR_T7_01,ILCK_IR_T7_01,T2_1Q2_IR,Cod 01. Mancanza tensione di linea su treno locale,859
1218,T456,2024-07-09 09:05:41.406543,26219,_MCQ1SwitchSts_,TCU_M6,Guasto interruttore di isolamento 25 kV (stato),859
1517,T456,2024-07-09 09:15:48.571632,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,130
1518,T456,2024-07-09 09:15:49.224842,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,130
1772,T456,2024-07-09 09:32:24.465655,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,385
2086,T456,2024-07-09 10:02:52.014797,106030,_IDoorDCSFlt_,M6_Porta_gangway_1,Guasto microswitch porta Gangway 1,691
2087,T456,2024-07-09 10:02:52.19021,108028,_IDoorUnblock_,M8_Porta_gangway_1,Guasto microswitch porta Gangway,418
2088,T456,2024-07-09 10:02:52.239176,108030,_IDoorDCSFlt_,M8_Porta_gangway_1,Guasto microswitch porta Gangway,418
2090,T456,2024-07-09 10:02:54.964539,107038,_IDoorDCSFlt_,T7_Porta_gangway_2,Guasto microswitch porta Gangway 2,691
2094,T456,2024-07-09 10:03:00.865066,ILCK_PROP_22M1,ILCK_PROP_22M1,MDS,Cod. 22 Manettino fuori coasting dopo taglio trazione,691
2324,T456,2024-07-09 10:10:35.493514,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,14
2506,T456,2024-07-09 10:26:14.306662,ILCK_PROP_05,ILCK_PROP_05,VEHICLE,Cod. 05 Taglio trazione da SSB attivo,901
2507,T456,2024-07-09 10:26:14.777603,ILCK_PROP_15,ILCK_PROP_15,MDS,Cod. 15 Nessun banco abilitato,901
2508,T456,2024-07-09 10:26:15.249476,ILCK_Panto_T2_45,ILCK_Panto_T2_45,T2_PANTO,Cod 45. Mancata comunic. WTB con semitreno remoto,901
2669,T456,2024-07-09 10:59:56.850694,13051,_HVACpxNotOK_,HVAC_M3,Perdita di comunicazione con HVAC M3,755
2671,T456,2024-07-09 10:59:58.249942,15051,_HVACpxNotOK_,HVAC_T5,Perdita di comunicazione con HVAC T5,755
2672,T456,2024-07-09 10:59:58.950364,16051,_HVACpxNotOK_,HVAC_M6,Perdita di comunicazione con HVAC M6,755
2917,T456,2024-07-09 11:10:35.425811,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,192
3131,T456,2024-07-09 11:27:06.504868,103019,_IDoorUnblock_,M3_Porta_comparto_2,Guasto microswitch porta interna 2,905
3284,T456,2024-07-09 11:59:23.528336,48357,BRKSTS_TL_Inc1,FRENO,Incongruenza BRAKE_STATUS_TL e manettino di frenatura M8,63
3285,T456,2024-07-09 11:59:23.58597,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,63
3515,T456,2024-07-09 12:05:46.885383,ILCK_IRIP_T2_60,ILCK_IRIP_T2_60,T2_MCB,"""Cod 60. Apertura per linea treno HW Opening TL"""" a 1 senza alcuna TCU che alimenta la linea""""""",831
3702,T456,2024-07-09 12:12:21.490863,ILCK_IRIP_T2_39,ILCK_IRIP_T2_39,T2_MCB,Cod 39. Master Controller non in IDLE,913
3703,T456,2024-07-09 12:12:21.891261,ILCK_IRIP_T2_56,ILCK_IRIP_T2_56,T2_MCB,Cod 56. Apertura da TCU1  locale (M1),913
3707,T456,2024-07-09 12:12:23.489641,ILCK_IRIP_T7_03,ILCK_IRIP_T7_03,T7_MCB,Cod 03. Apertura Interruttore principale richiesto da TCU1 M8,913
3708,T456,2024-07-09 12:12:23.888737,ILCK_IRIP_T7_56,ILCK_IRIP_T7_56,T7_MCB,Cod 56. Apertura da TCU1  locale (M8),913
3938,T456,2024-07-09 12:31:37.108034,51004,ScmtInserito,SCMT_M1,Piastra ERTMS inserita in M1,23
4154,T456,2024-07-09 12:59:38.201014,102028,_IDoorUnblock_,T2_Porta_gangway_1,Guasto microswitch porta Gangway 1,527
4155,T456,2024-07-09 12:59:38.440568,102030,_IDoorDCSFlt_,T2_Porta_gangway_1,Guasto microswitch porta Gangway 1,527
4286,T456,2024-07-09 13:06:34.730001,150026,_9S14_,VEHICLE,Pressione CP sotto 8.5 bar in M8 (press. 9S14),25
4446,T456,2024-07-09 13:14:26.749599,150007,_Standby_,VEHICLE,Stato STANDBY attivo,458
4447,T456,2024-07-09 13:14:27.574727,150009,_Parking_,VEHICLE,Stato PARKING attivo,458
4448,T456,2024-07-09 13:14:28.39987,150026,_9S14_,VEHICLE,Pressione CP sotto 8.5 bar in M8 (press. 9S14),458
4623,T456,2024-07-09 13:29:41.871083,ILCK_PROP_22M1,ILCK_PROP_22M1,MDS,Cod. 22 Manettino fuori coasting dopo taglio trazione,192
1520,T456,2024-07-09 09:15:50.53253,ILCK_PROP_13M1,ILCK_PROP_13_M1,MDS,Cod. 13 Leva MC 6S01 non in trazione,130
1521,T456,2024-07-09 09:15:51.185027,ILCK_PROP_22M1,ILCK_PROP_22M1,MDS,Cod. 22 Manettino fuori coasting dopo taglio trazione,130
1773,T456,2024-07-09 09:32:25.757706,158021,_LowSpdTL_,M8_9K42,Linea treno Velocita' zero  attiva in M8-T5,385
2089,T456,2024-07-09 10:02:53.490771,107036,_IDoorUnblock_,T7_Porta_gangway_2,Guasto microswitch porta Gangway 2,691
2092,T456,2024-07-09 10:02:57.914598,ILCK_PROP_13M1,ILCK_PROP_13_M1,MDS,Cod. 13 Leva MC 6S01 non in trazione,691
2325,T456,2024-07-09 10:10:36.417526,ILCK_PROP_13M8,ILCK_PROP_13_M8,MDS,Cod. 13 Leva MC 6S01 non in trazione,14
2509,T456,2024-07-09 10:26:15.720297,ILCK_Panto_T7_45,ILCK_Panto_T7_45,T7_PANTO,Cod 45. Mancata comunic. WTB con semitreno remoto,901
2510,T456,2024-07-09 10:26:16.19235,150009,_Parking_,VEHICLE,Stato PARKING attivo,901
2670,T456,2024-07-09 10:59:57.550053,14051,_HVACpxNotOK_,HVAC_T4,Perdita di comunicazione con HVAC T4,755
2918,T456,2024-07-09 11:10:36.848669,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,192
2919,T456,2024-07-09 11:10:37.579052,11050,_HVACcabNotOK_,HVAC_CAB_M1,Perdita di comunicazione con HVAC cabina M1,876
3132,T456,2024-07-09 11:27:06.505079,103021,_IDoorDCSFlt_,M3_Porta_comparto_2,Guasto microswitch porta interna 2,905
3286,T456,2024-07-09 11:59:29.182286,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,866
3516,T456,2024-07-09 12:05:55.396823,41068,_BCUBpLeakFlt_,BCU_M1,Rilevata perdita nella condotta freno,577
3517,T456,2024-07-09 12:05:55.445962,41264,_BpLeakFlt_,FRENO,Rilevata perdita condotta freno e direzione marcia non in posizione neutra,577
3704,T456,2024-07-09 12:12:22.288765,ILCK_IRIP_T2_57,ILCK_IRIP_T2_57,T2_MCB,Cod 57. Apertura da TCU2  locale (M3),913
3705,T456,2024-07-09 12:12:22.688994,ILCK_IRIP_T2_58,ILCK_IRIP_T2_58,T2_MCB,Cod 58. Apertura da TCU1 remota (M8),913
3706,T456,2024-07-09 12:12:23.088436,ILCK_IRIP_T2_59,ILCK_IRIP_T2_59,T2_MCB,Cod 59. Apertura da TCU2 remota (M6),913
3939,T456,2024-07-09 12:31:38.212751,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,23
4156,T456,2024-07-09 12:59:55.980322,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,310
4287,T456,2024-07-09 13:06:36.298378,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,25
4449,T456,2024-07-09 13:14:29.224796,151014,_DCPantoSts_,VEHICLE,Pantografo DC alto in T2,458
4624,T456,2024-07-09 13:29:45.036229,106036,_IDoorUnblock_,M6_Porta_gangway_2,Guasto microswitch porta Gangway 2,862
1522,T456,2024-07-09 09:15:55.608665,103036,_IDoorUnblock_,M3_Porta_gangway_2,Guasto microswitch porta Gangway 2,865
1774,T456,2024-07-09 09:32:27.051054,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,385
2091,T456,2024-07-09 10:02:56.440174,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,691
2326,T456,2024-07-09 10:10:59.212543,11201,CCU_FltWtbR2,VEHICLE,Mancata ricezione R2 in CCU M1,645
2327,T456,2024-07-09 10:10:59.249098,11202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M1,645
2328,T456,2024-07-09 10:10:59.285872,150007,_Standby_,VEHICLE,Stato STANDBY attivo,645
2329,T456,2024-07-09 10:10:59.322612,ILCK_IRIP_T2_68,ILCK_IRIP_T2_68,T2_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,645
2330,T456,2024-07-09 10:10:59.36109,ILCK_IRIP_T7_68,ILCK_IRIP_T7_68,T7_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,645
2331,T456,2024-07-09 10:10:59.397892,ILCK_PROP_15,ILCK_PROP_15,MDS,Cod. 15 Nessun banco abilitato,645
2511,T456,2024-07-09 10:26:16.663415,ILCK_PROP_02,ILCK_PROP_02,VEHICLE,Cod. 02 Taglio trazione comandato da RCEC,901
2676,T456,2024-07-09 11:00:01.750369,23062,DIO_DI_FL1,CONV_TRAZ_M3,H2O: FL1 - flusso circ. trattamento basso,755
2920,T456,2024-07-09 11:10:38.270259,ILCK_PROP_13M1,ILCK_PROP_13_M1,MDS,Cod. 13 Leva MC 6S01 non in trazione,192
2921,T456,2024-07-09 11:10:38.644383,108028,_IDoorUnblock_,M8_Porta_gangway_1,Guasto microswitch porta Gangway,876
3133,T456,2024-07-09 11:27:40.58548,103036,_IDoorUnblock_,M3_Porta_gangway_2,Guasto microswitch porta Gangway 2,855
3287,T456,2024-07-09 11:59:30.764986,158021,_LowSpdTL_,M8_9K42,Linea treno Velocita' zero  attiva in M8-T5,866
3518,T456,2024-07-09 12:06:23.016313,93189,_PneuFlt_,M3_Gradino_Porta4,Avaria unita' pneum. gradino porta 4 M3,890
3709,T456,2024-07-09 12:12:24.287746,ILCK_IRIP_T7_57,ILCK_IRIP_T7_57,T7_MCB,Cod 57. Apertura da TCU2  locale (M6),913
3710,T456,2024-07-09 12:12:24.688959,ILCK_IR_T2_42,ILCK_IR_T2_42,T2_1Q2_IR,Cod 42. Pantografo DC non alto,913
3711,T456,2024-07-09 12:12:25.087526,ILCK_PROP_05,ILCK_PROP_05,VEHICLE,Cod. 05 Taglio trazione da SSB attivo,913
3940,T456,2024-07-09 12:35:13.614961,151014,_DCPantoSts_,VEHICLE,Pantografo DC alto in T2,341
3941,T456,2024-07-09 12:35:13.703026,ILCK_IR_T2_01,ILCK_IR_T2_01,T2_1Q2_IR,Cod 01. Mancanza tensione di linea su treno locale,341
3942,T456,2024-07-09 12:35:13.793193,ILCK_IR_T2_40,ILCK_IR_T2_40,T2_1Q2_IR,Cod 40. Contattore 1Q1 non nello stato DC,341
3943,T456,2024-07-09 12:35:13.883139,ILCK_IR_T7_01,ILCK_IR_T7_01,T2_1Q2_IR,Cod 01. Mancanza tensione di linea su treno locale,341
4157,T456,2024-07-09 12:59:57.008763,158021,_LowSpdTL_,M8_9K42,Linea treno Velocita' zero  attiva in M8-T5,310
4158,T456,2024-07-09 12:59:57.506265,150013,_CmdPantoDw_,VEHICLE,Comando abbassamento panto da banco,909
4288,T456,2024-07-09 13:06:40.867959,41353,9K48_Emg,FRENO,Frenatura di emergenza attivata da leva di frenatura in M1,114
4451,T456,2024-07-09 13:14:30.874233,ILCK_IRIP_T7_68,ILCK_IRIP_T7_68,T7_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,458
4452,T456,2024-07-09 13:14:31.700067,ILCK_IR_T2_40,ILCK_IR_T2_40,T2_1Q2_IR,Cod 40. Contattore 1Q1 non nello stato DC,458
4625,T456,2024-07-09 13:29:45.036773,106038,_IDoorDCSFlt_,M6_Porta_gangway_2,Guasto microswitch porta Gangway 2,862
1523,T456,2024-07-09 09:15:56.407507,103038,_IDoorDCSFlt_,M3_Porta_gangway_2,Guasto microswitch porta Gangway 2,865
1524,T456,2024-07-09 09:15:57.207866,104028,_IDoorUnblock_,T4_Porta_gangway_1,Guasto microswitch porta Gangway 1,865
1775,T456,2024-07-09 09:32:28.34368,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,385
2093,T456,2024-07-09 10:02:59.39056,ILCK_PROP_17M1,ILCK_PROP_17M1,MDS,Cod. 17 Filo treno Taglio Trazione non alimentato,691
2332,T456,2024-07-09 10:10:59.434747,ILCK_Panto_T2_45,ILCK_Panto_T2_45,T2_PANTO,Cod 45. Mancata comunic. WTB con semitreno remoto,645
2333,T456,2024-07-09 10:10:59.472631,ILCK_Panto_T7_45,ILCK_Panto_T7_45,T7_PANTO,Cod 45. Mancata comunic. WTB con semitreno remoto,645
2512,T456,2024-07-09 10:27:24.911896,150017,_CmdCloseIR_,VEHICLE,Comando chiusura IR/IP da banco,789
2520,T456,2024-07-09 10:27:30.916816,ILCK_IR_T2_40,ILCK_IR_T2_40,T2_1Q2_IR,Cod 40. Contattore 1Q1 non nello stato DC,789
2677,T456,2024-07-09 11:00:02.449934,23206,_H2OWarn_,TCU_M3,Guasto centralina idraulica TACU M3,755
2922,T456,2024-07-09 11:10:39.691944,ILCK_PROP_22M1,ILCK_PROP_22M1,MDS,Cod. 22 Manettino fuori coasting dopo taglio trazione,192
2923,T456,2024-07-09 11:10:39.711568,108030,_IDoorDCSFlt_,M8_Porta_gangway_1,Guasto microswitch porta Gangway,876
3134,T456,2024-07-09 11:27:41.411477,103038,_IDoorDCSFlt_,M3_Porta_gangway_2,Guasto microswitch porta Gangway 2,855
3288,T456,2024-07-09 11:59:32.347928,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,866
3519,T456,2024-07-09 12:06:23.934,104036,_IDoorUnblock_,T4_Porta_gangway_2,Guasto microswitch porta Gangway 2,890
3520,T456,2024-07-09 12:06:24.855055,104038,_IDoorDCSFlt_,T4_Porta_gangway_2,Guasto microswitch porta Gangway 2,890
3712,T456,2024-07-09 12:12:25.488446,ILCK_PROP_21M1,ILCK_PROP_21M1,MDS,Cod. 21 AT non presente,913
3713,T456,2024-07-09 12:12:25.888695,ILCK_Panto_T2_12,ILCK_Panto_T2_12,T2_PANTO,Cod 12. Abbassamento Panto richiesto dal segnalamento,913
3717,T456,2024-07-09 12:12:27.487564,150006,_Running_,VEHICLE,Stato RUNNING attivo,913
3944,T456,2024-07-09 12:36:51.749943,41244,_ManDbvIsol_,BCU_M1,Rubinetto RIM 9S30 chiuso (valvola freni macchinista isolata man.),81
3945,T456,2024-07-09 12:36:52.074473,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,81
4159,T456,2024-07-09 12:59:58.039999,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,310
4162,T456,2024-07-09 13:00:00.100707,ILCK_PROP_12M8,ILCK_PROP_12M8,MDS,Cod. 12 Rilascio Porte Sinistre Attivo,310
4163,T456,2024-07-09 13:00:00.524341,150027,_CmdTCUFailReset_,VEHICLE,Comando riconfigurazione e reset da banco,909
4289,T456,2024-07-09 13:06:41.759509,150026,_9S14_,VEHICLE,Pressione CP sotto 8.5 bar in M8 (press. 9S14),114
4455,T456,2024-07-09 13:14:34.174623,ILCK_Panto_T7_45,ILCK_Panto_T7_45,T7_PANTO,Cod 45. Mancata comunic. WTB con semitreno remoto,458
1525,T456,2024-07-09 09:15:58.008468,104030,_IDoorDCSFlt_,T4_Porta_gangway_1,Guasto microswitch porta Gangway 1,865
1776,T456,2024-07-09 09:33:20.428047,107028,_IDoorUnblock_,T7_Porta_gangway_1,Guasto microswitch porta Gangway 1,877
2095,T456,2024-07-09 10:03:12.515947,48244,_ManDbvIsol_,BCU_M8,Rubinetto RIM 9S30 chiuso (valvola freni macchinista isolata man.),143
2096,T456,2024-07-09 10:03:12.750322,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,143
2334,T456,2024-07-09 10:11:44.936408,151024,_Rear_,VEHICLE,Direzione indietro in M1,888
2335,T456,2024-07-09 10:11:44.995333,158023,_Front_,VEHICLE,Direzione avanti in M8,888
2513,T456,2024-07-09 10:27:25.661483,151014,_DCPantoSts_,VEHICLE,Pantografo DC alto in T2,789
2678,T456,2024-07-09 11:00:17.63395,18201,CCU_FltWtbR2,VEHICLE,Mancata ricezione R2 in CCU M8,457
2681,T456,2024-07-09 11:00:19.964948,150009,_Parking_,VEHICLE,Stato PARKING attivo,457
2924,T456,2024-07-09 11:11:49.136066,150005,_LineVoltType_,VEHICLE,Selezionata tensione 25 kV,811
2925,T456,2024-07-09 11:11:49.423039,150006,_Running_,VEHICLE,Stato RUNNING attivo,811
2926,T456,2024-07-09 11:11:49.711171,ILCK_IP_T2_48,ILCK_IP_T2_48,T2_1Q4_IP,Cod 48. Pantografo AC non alto,811
2934,T456,2024-07-09 11:11:52.018784,12215,CCU_1Q7_11,T2_1Q7,Incongruenza contatti 1Q7 in T2 (11),811
2935,T456,2024-07-09 11:11:52.308334,103036,_IDoorUnblock_,M3_Porta_gangway_2,Guasto microswitch porta Gangway 2,811
2936,T456,2024-07-09 11:11:52.596262,103038,_IDoorDCSFlt_,M3_Porta_gangway_2,Guasto microswitch porta Gangway 2,811
3135,T456,2024-07-09 11:27:42.237901,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,855
3289,T456,2024-07-09 11:59:45.281211,11201,CCU_FltWtbR2,VEHICLE,Mancata ricezione R2 in CCU M1,830
3316,T456,2024-07-09 11:59:53.016416,ILCK_PROP_20M1,ILCK_PROP_20M1,MDS,Cod. 20 Freno di stazionamento attivo (TT a 2 km/h),661
3521,T456,2024-07-09 12:06:25.775377,105036,_IDoorUnblock_,T5_Porta_gangway_2,Guasto microswitch porta Gangway 2,890
3714,T456,2024-07-09 12:12:26.287382,ILCK_Panto_T7_07,ILCK_Panto_T7_07,T7_PANTO,Cod 07. Comando abbassamento panto richiesto da remoto,913
3715,T456,2024-07-09 12:12:26.686565,12215,CCU_1Q7_11,T2_1Q7,Incongruenza contatti 1Q7 in T2 (11),913
3716,T456,2024-07-09 12:12:27.087499,26219,_MCQ1SwitchSts_,TCU_M6,Guasto interruttore di isolamento 25 kV (stato),913
3718,T456,2024-07-09 12:12:37.769701,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,43
3946,T456,2024-07-09 12:36:52.763947,ILCK_PROP_13M8,ILCK_PROP_13_M8,MDS,Cod. 13 Leva MC 6S01 non in trazione,29
3948,T456,2024-07-09 12:36:54.596907,ILCK_PROP_22M8,ILCK_PROP_22M8,MDS,Cod. 22 Manettino fuori coasting dopo taglio trazione,29
4160,T456,2024-07-09 12:59:59.014544,150018,_CmdOpenIR_,VEHICLE,Comando apertura IR/IP da banco,909
4161,T456,2024-07-09 12:59:59.069939,ILCK_PROP_08,ILCK_PROP_08,VEHICLE,Cod. 08 Loop porte aperto,310
4164,T456,2024-07-09 13:00:02.032968,207001,PCU_Flt,EPCU_T7,Avaria PCU panto 3 kV T7,909
4290,T456,2024-07-09 13:06:42.651738,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,114
4456,T456,2024-07-09 13:14:47.29567,ILCK_IR_T2_01,ILCK_IR_T2_01,T2_1Q2_IR,Cod 01. Mancanza tensione di linea su treno locale,859
1526,T456,2024-07-09 09:16:04.046721,11050,_HVACcabNotOK_,HVAC_CAB_M1,Perdita di comunicazione con HVAC cabina M1,919
1527,T456,2024-07-09 09:16:04.063162,11051,_HVACpxNotOK_,HVAC_M1,Perdita di comunicazione con HVAC M1,919
1528,T456,2024-07-09 09:16:04.081762,12051,_HVACpxNotOK_,HVAC_T2,Perdita di comunicazione con HVAC T2,919
1529,T456,2024-07-09 09:16:04.100235,13051,_HVACpxNotOK_,HVAC_M3,Perdita di comunicazione con HVAC M3,919
1530,T456,2024-07-09 09:16:04.11796,14051,_HVACpxNotOK_,HVAC_T4,Perdita di comunicazione con HVAC T4,919
1531,T456,2024-07-09 09:16:04.136929,15051,_HVACpxNotOK_,HVAC_T5,Perdita di comunicazione con HVAC T5,919
1532,T456,2024-07-09 09:16:04.154883,16051,_HVACpxNotOK_,HVAC_M6,Perdita di comunicazione con HVAC M6,919
1533,T456,2024-07-09 09:16:04.174155,17051,_HVACpxNotOK_,HVAC_T7,Perdita di comunicazione con HVAC T7,919
1534,T456,2024-07-09 09:16:04.191856,18050,_HVACcabNotOK_,HVAC_CAB_M8,Perdita di comunicazione con HVAC cabina M1,919
1535,T456,2024-07-09 09:16:04.211219,18051,_HVACpxNotOK_,HVAC_M8,Perdita di comunicazione con HVAC M8,919
1536,T456,2024-07-09 09:16:04.229097,27872,_2F47_,T7_2F47,Intervento 2F47 (Toilette) in T7,919
1537,T456,2024-07-09 09:16:04.24786,41001,_BCUPwrOn_,BCU_M1,Avvio centralina BCU M1,919
1538,T456,2024-07-09 09:16:04.266075,41025,_IRV1AuxResOutRngFlt_,BCU_M1,Pressione serbatoio ausiliario fuori limite (carrello 1),919
1777,T456,2024-07-09 09:33:20.428393,107030,_IDoorDCSFlt_,T7_Porta_gangway_1,Guasto microswitch porta Gangway 1,877
2097,T456,2024-07-09 10:03:35.545208,12051,_HVACpxNotOK_,HVAC_T2,Perdita di comunicazione con HVAC T2,296
2336,T456,2024-07-09 10:12:14.064096,102036,_IDoorUnblock_,T2_Porta_gangway_2,Guasto microswitch porta Gangway 2,896
2514,T456,2024-07-09 10:27:26.411907,EVT_IP_T2_47,EVT_IP_T2_47,T2_1Q4_IP,Cod 47. Line Voltage Type non 25KV,789
2515,T456,2024-07-09 10:27:27.163531,EVT_IP_T7_47,EVT_IP_T7_47,T7_1Q4_IP,Cod 47. Line Voltage Type non 25KV,789
2679,T456,2024-07-09 11:00:18.410338,18202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M8,457
2680,T456,2024-07-09 11:00:19.187568,150007,_Standby_,VEHICLE,Stato STANDBY attivo,457
2688,T456,2024-07-09 11:00:23.725127,107030,_IDoorDCSFlt_,T7_Porta_gangway_1,Guasto microswitch porta Gangway 1,438
2689,T456,2024-07-09 11:00:23.85222,ILCK_PROP_15,ILCK_PROP_15,MDS,Cod. 15 Nessun banco abilitato,457
2927,T456,2024-07-09 11:11:50.000508,ILCK_IP_T2_51,ILCK_IP_T2_51,T2_1Q4_IP,Cod 51. 1Q7 non nello stato di aperto,811
2928,T456,2024-07-09 11:11:50.287558,ILCK_IP_T2_55,ILCK_IP_T2_55,T2_1Q4_IP,Cod 55. Sezionatore 1Q7  non aperto in AC,811
2929,T456,2024-07-09 11:11:50.576917,ILCK_IP_T7_48,ILCK_IP_T7_48,T7_1Q4_IP,Cod 48. Pantografo AC non alto,811
2930,T456,2024-07-09 11:11:50.865389,ILCK_IP_T7_51,ILCK_IP_T7_51,T7_1Q4_IP,Cod 51. 1Q7 non nello stato di aperto,811
3136,T456,2024-07-09 11:28:13.14093,48353,9K48_Emg,FRENO,Frenatura di emergenza attivata da leva di frenatura in M8,160
3137,T456,2024-07-09 11:28:13.274043,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,160
3138,T456,2024-07-09 11:28:13.407239,ILCK_PROP_18M8,ILCK_PROP_18M8,MDS,Cod. 18 Linea Emergenza Attiva,160
3290,T456,2024-07-09 11:59:45.687901,11202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M1,830
3291,T456,2024-07-09 11:59:46.094973,21376,NO_LINE_VOLTAGE,CONV_TRAZ_M1,Nessuna tensione di linea,830
3292,T456,2024-07-09 11:59:46.501868,21476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M1,Apertura forz. contatt. Convert. Princip. DC,830
3293,T456,2024-07-09 11:59:46.90953,150011,_PantoLowSts_,VEHICLE,Nessun pantografo alto,830
3294,T456,2024-07-09 11:59:47.316767,150013,_CmdPantoDw_,VEHICLE,Comando abbassamento panto da banco,830
3522,T456,2024-07-09 12:06:26.694967,105038,_IDoorDCSFlt_,T5_Porta_gangway_2,Guasto microswitch porta Gangway 2,890
3719,T456,2024-07-09 12:12:38.770286,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,43
